Beat1,Beat2,Correlation
0832,1821,0.8358932428156955
1421,0735,0.8358888817660353
1712,2424,0.8358804522016625
2431,0832,0.8358534306131341
0932,0323,0.8358519697945214
1822,0234,0.8358243208394693
0824,0732,0.8358142205537189
0923,0524,0.8357995731314746
1125,0332,0.8357259209856925
0622,0111,0.8357188289510917
0414,0322,0.8357187275513401
2212,2511,0.8357073192813679
1432,2013,0.8356660142430972
1821,0731,0.8356560965741615
1911,0123,0.8356510894850767
1834,2234,0.8356369050534175
1533,1651,0.8356116093462607
0611,0424,0.8356067283697763
1713,1633,0.8355954704215072
1654,0935,0.8355603131287219
1012,1935,0.8355139728404797
1222,0312,0.8355125812757757
1523,0711,0.8355104117560663
0633,1212,0.8355004073131592
1222,1423,0.835492567550791
0113,0815,0.8354658922874917
0431,0224,0.8354592788236969
1135,2533,0.8354511561110263
0331,1935,0.8354471854821633
0722,1133,0.8354371380999844
0215,0823,0.8353774915372703
0221,0214,0.8353444736067215
1914,0722,0.835288690837186
1911,0413,0.8352723350411934
0424,2221,0.8352195422072228
1713,2024,0.8351894511080182
1223,0234,0.8351840626651739
1135,1531,0.8351497446022954
0422,2412,0.8351378794528381
1422,0621,0.8351362893943435
0222,1631,0.8351250896938169
2032,2031,0.8351157515167196
1114,0633,0.8351053263841233
1633,0731,0.8351048364557648
1212,1013,0.8350902362709782
1011,2514,0.8350812300743753
0833,0821,0.8350630053191433
1821,1531,0.8350456458739934
0932,2511,0.8350433388712495
0632,0634,0.835000074555679
0114,2424,0.8349603929356508
1711,1833,0.8349471108114428
0123,0823,0.8349453026520806
0932,1222,0.8349369745133935
0814,2431,0.8349169207409187
2411,0214,0.8347098968996172
1232,1133,0.8346909878975239
1513,0622,0.8346581647508516
0121,0313,0.8346118537115581
2412,1922,0.8345685495750875
1533,1712,0.8345504613353
2013,0215,0.8345270349414184
1115,0712,0.8345210317554764
0133,2522,0.8344259022833548
1224,2232,0.834419820896849
1224,2023,0.8344191057870787
0113,2523,0.8344167296710191
1931,2422,0.8344063560417788
2523,1125,0.8343890939104301
0312,0331,0.8343757096477146
1731,0712,0.8343602168877301
0313,0411,0.8343536161301414
0614,0222,0.8343523385641631
1034,1613,0.8343477540959426
2431,0413,0.8342904076654211
1031,2413,0.8342866152304697
0932,1732,0.834264254917365
0124,0132,0.8341936635255619
1934,0231,0.8341845464585368
0222,2031,0.8341259666210551
1922,1724,0.8341081877261189
2514,1413,0.8340747104646942
0712,1531,0.8340499587204521
1234,0711,0.8340272239320798
0233,2031,0.8340244268218125
1924,1913,0.833905242663024
1115,1821,0.8338817931190933
1013,0723,0.8338480978852212
0835,1031,0.8338473085957684
2524,0313,0.8338313021042562
2513,1225,0.833803549377802
0511,2211,0.833787036824953
1624,0711,0.8337508200261706
1651,2432,0.8337262061307563
1813,0724,0.8336986984085095
0612,1824,0.8336882735956094
0423,1121,0.8336546848511664
2512,0732,0.8336077133020978
0221,1823,0.8336008195602563
2213,2512,0.8335089822501953
0222,0531,0.8335001897109128
1133,0232,0.8334379266072057
1623,0224,0.8333780642717373
0221,0633,0.8333685185862512
1931,1121,0.8333295047954805
0513,0131,0.8333004358143725
1914,2033,0.8332677009454499
0533,1652,0.8332608905449307
1622,1913,0.8332256325883012
2535,0614,0.8332230687970866
1221,2223,0.8332084293515474
0215,1633,0.833148637620784
1013,2213,0.8331154741933353
0231,1413,0.8331094011604192
1914,1031,0.8330668101303127
0430,0334,0.8330633496317623
2212,1125,0.8330197776683014
0314,0235,0.8329832139684713
1034,1831,0.8329548281561623
2535,1935,0.8328856026894056
1921,1532,0.8328748174706224
0223,0812,0.8328668816765997
1654,0215,0.8328372988286553
0912,0733,0.8327749720164911
0623,1833,0.8327450420196111
1934,1921,0.832709680803059
2515,0734,0.8326896398516281
1633,2513,0.8326604332454979
1922,0924,0.8326325273202577
0831,1235,0.8325525796536722
1033,1024,0.8325032811785074
0631,0624,0.8324800578540911
0333,0812,0.8324675815075785
1032,1424,0.8324237445401532
2422,0631,0.832395490293909
0431,1621,0.8323759998317358
0632,1913,0.832365633586656
2533,1214,0.8323610721178061
0411,2512,0.83232574592945
0222,1125,0.8323205694941948
1812,1831,0.8323160791991148
0913,2535,0.8323139191192603
1911,1621,0.8322707238361613
1612,0311,0.8322345138292588
0333,0833,0.8322190170118303
0911,1935,0.8321956739274794
1421,1412,0.8321685491181674
0812,0933,0.8321554203972966
1531,0612,0.8321400890150371
1222,0913,0.83210528071635
2522,0411,0.8320887748857493
1012,2031,0.8320615110535702
2533,0334,0.832006660638428
1622,0922,0.831973092548045
1612,2424,0.8319278261113592
0111,1215,0.8318968305957111
0233,2532,0.831888389276596
2212,1214,0.8318812116526294
1634,0234,0.8318769360995627
1212,2522,0.8317901459609045
0123,1933,0.831787080088907
1622,1654,0.8317146451658214
2212,0933,0.8316770467431801
0821,1125,0.8316615751860436
2013,0123,0.8316474820160776
0124,0221,0.8316355381871614
0834,2213,0.831596390250188
0311,1522,0.831484002193815
0622,0133,0.8314833017489337
0123,0532,0.8314670866427216
1812,0631,0.8314332146900744
2512,1513,0.8314203746643632
0833,1213,0.8314101770595274
1931,0223,0.8314076573428401
1213,0824,0.8314067459766018
1655,1432,0.831399310268618
1631,1424,0.8313868448949537
1234,1112,0.8313815543165187
1115,1111,0.8313783958353558
1422,0112,0.8313237232241037
1031,1523,0.8313206005913678
1412,1033,0.8312923481519054
1231,1911,0.8312664763537415
2223,0221,0.8312240886805327
1225,2212,0.831189382389972
0223,2213,0.8311127490445259
2212,2514,0.8310467225760999
1115,1921,0.8310003519326871
0812,2512,0.8309794494064666
1621,1824,0.8309778064927529
0724,2234,0.8309577396925324
0124,1134,0.830948521553764
1231,1732,0.8309311550762558
1624,1434,0.8309234025296764
1531,1221,0.8309157557798881
1215,0331,0.8309123440486208
1812,1621,0.8309117249647504
1423,1421,0.8308971798641287
0622,1923,0.8308662072664024
1531,1033,0.8308580319591808
0214,0422,0.8308201818033063
1134,0234,0.8307869261154802
1915,1613,0.8307747922560914
0430,0912,0.8307705111586201
2532,2031,0.8307361355566508
0434,0831,0.8307320906749516
2234,2523,0.8305975709931098
2512,1113,0.8305758209616805
2424,1932,0.8305653594453176
1413,0112,0.830550338052125
0134,1613,0.8305419918309009
1812,1132,0.8304488435392297
1731,1212,0.8304358462643917
1821,0313,0.830435314886137
2511,1135,0.8304281724777974
0423,2431,0.8304239527351298
1135,1711,0.8304155427785495
1935,0222,0.8304081057336378
1212,1214,0.8304026144944514
1913,1423,0.8303827432474172
1653,0624,0.8303718294397102
2511,2012,0.8303549330456113
2532,0732,0.8303471437976542
0821,0423,0.8303187527721098
0433,2211,0.83028036862358
1934,0921,0.8302776351619651
1613,1832,0.8302309612145247
0921,0713,0.830212407484465
2533,1222,0.8302073287868013
2033,1931,0.8301950164013063
1921,2531,0.8301876488304928
1135,0932,0.8301527206161095
0333,1024,0.830119951011006
1023,1232,0.8300782336695789
0433,1215,0.8300437568648478
1713,0430,0.8300406962343714
1124,1033,0.8300171302874789
2213,1024,0.8300040068454316
1212,1911,0.829979514990327
1934,2411,0.8299761524952239
1655,0121,0.8299718011225587
1821,0724,0.8299560982605111
2533,0622,0.8299502610304147
1713,0121,0.8299178485917247
2515,1134,0.8299109830658833
2525,1131,0.8299083402617077
1223,1921,0.8298960362273582
0821,2532,0.8298822264198782
1611,1211,0.8298733319612661
2412,0411,0.8298600101067048
0411,2514,0.8298587243928106
1652,0711,0.8297909555145447
1012,0932,0.8297743499894434
0214,2523,0.8297597901479381
1211,0924,0.8296540917473606
0111,0314,0.8296481544737347
1212,1924,0.8296048221689944
0914,0933,0.8295933536329906
2524,1221,0.8295424172037233
0431,0322,0.8295166757806363
2533,0322,0.8294803338184278
1651,1124,0.8294782920854175
0314,1032,0.8294775483823323
1732,1414,0.8294597097190265
1921,0612,0.8294588765848927
0231,1915,0.8293674584971703
1824,2412,0.8293573789111122
0711,0815,0.8293507473516746
1414,1411,0.8293447941734431
1033,0323,0.8293284430217559
0214,1713,0.8293193847581034
1914,1134,0.8293105298897354
2423,1412,0.8292875714440574
1711,1934,0.8292538343082252
1423,1412,0.8292350193330389
1421,0324,0.829225079820451
2013,0932,0.8292248496042721
1915,0631,0.8291718496049492
0221,2514,0.8291411364346998
0532,0612,0.82913271177695
0333,2525,0.8291255706068563
0513,1922,0.8291201308016748
1221,0112,0.8291168608695213
1655,0823,0.8290924290108203
2011,0735,0.8290641848776077
2024,1634,0.8290556707607841
1215,0932,0.8290204246942336
0732,0734,0.8290101407766759
0621,0623,0.8289949239809988
0414,1822,0.8289751343019093
0912,0922,0.8289601658188378
0323,0713,0.8289452874332784
0111,1121,0.8289031793175383
1424,0614,0.828902372829749
0734,1121,0.8288474944968327
0121,1813,0.828846634151056
0631,0411,0.828755955875233
0533,0134,0.8287315079230074
0714,2514,0.8286815030733405
1531,1621,0.8286653544949714
0215,0321,0.8286514710768123
0513,1223,0.8286333145374425
2533,1634,0.828616712564482
1211,0511,0.8285958796863274
2531,1924,0.8285725764822117
1413,2013,0.8285705364009118
1523,1655,0.828559131784811
0623,0233,0.8285281671728509
1831,0622,0.8285143740404766
1824,0712,0.8284955369355271
0734,1914,0.8284451793296616
1524,0213,0.8284367862398977
1432,1911,0.8284202265800737
0234,2424,0.8284170791366823
1222,1134,0.828381065376925
2524,0334,0.8283491091423233
2535,0332,0.828333172282068
0221,0332,0.8283218897240109
1621,0131,0.8282751893759408
1115,0422,0.8282058056768667
0921,1921,0.8281820387357703
0423,1925,0.8281221968950984
0121,1712,0.82810831887815
2513,1912,0.8280534286758761
1125,0622,0.8280524937999665
0812,0313,0.8280310319111751
2515,1234,0.8280167697807526
1414,2523,0.8280148662527947
1532,0922,0.8279295049268975
0712,1914,0.8279185531049781
1211,0911,0.8278418519055706
1931,2522,0.8278405126699194
0724,0524,0.8277911000969468
1125,1712,0.8277715547147122
2533,0313,0.8277714430977281
2533,0821,0.8277599007501638
1211,0331,0.827748937482022
1433,1823,0.8277459212210151
1823,0825,0.8277352619875069
0812,0134,0.8277154847814645
0323,1932,0.8276300081911668
1423,1424,0.827600624036307
1722,2521,0.8275898147585412
1422,0524,0.8275638484306598
1233,1022,0.827561242803197
0634,1421,0.8275359581503252
0714,1233,0.8275151571468506
0633,0734,0.827512152565013
1113,1655,0.8274879851503464
1135,1912,0.8274841211563355
2222,2515,0.8274597721967708
1634,2411,0.8274313004252779
2011,1212,0.8273564113629114
0433,1832,0.8273423373989091
1612,1814,0.8273353572912084
0512,0522,0.8272993974835272
2513,2424,0.8272606662211489
1923,0633,0.827256183589017
1722,0123,0.8272549141479922
2212,2024,0.8272339174705167
2222,1131,0.8272212602881195
1224,1424,0.8272208418437205
1034,2413,0.8272154740651283
1934,1824,0.8271872919544936
1655,1422,0.8271713245967623
1833,0234,0.827164979916311
1925,0433,0.8271624501067373
0935,0323,0.8271481889840113
1924,0312,0.8271120012811504
1012,0113,0.8270687768256482
0611,1014,0.8270521271020718
0622,0211,0.8270082276199645
2013,0323,0.8269644871501998
0531,0113,0.8269611482421207
0532,2533,0.8269609046555444
1421,1032,0.82695791973415
2422,0122,0.826939327738222
1622,1653,0.8269310310859601
0324,1733,0.8268857868083189
2424,2024,0.8268519766060514
1215,0223,0.8267937210287998
1713,0631,0.8267123076784283
0921,0313,0.8266648396231493
2432,2022,0.8266591589442627
0131,1024,0.8265065924758197
1823,1624,0.8264964073356134
0933,0234,0.8264604951383582
2411,2412,0.8263858165948923
0511,2232,0.826383774489697
1024,0123,0.8263381697388417
1225,0233,0.8263050889732324
2512,1931,0.8262763786863248
1822,2424,0.8262576372943613
0235,2514,0.8262209617681204
0430,1413,0.8261973144400072
0613,0324,0.8260909279668094
2411,1132,0.8259890362476617
2234,0823,0.8259797644665132
2222,0725,0.8259680003202106
1913,0334,0.825963221042794
0333,2423,0.8259559322470742
0814,1431,0.8259333844689575
1823,1113,0.825931782144612
0211,1832,0.8259251187314548
1933,1214,0.8259093011299821
0225,0121,0.8258772852686725
1833,0235,0.8258729813312753
0423,0622,0.8258404737271292
0413,1413,0.8258389305796572
0933,0723,0.8258240256107483
1115,0221,0.8257512355788249
0411,1135,0.8257470439201668
2024,1522,0.8257224885064629
0413,2212,0.8257090785546815
1422,0532,0.8256747298400158
2013,2033,0.825670611979293
0734,2233,0.8256671979897517
1424,1933,0.8256649989925021
0322,0114,0.8255759449268393
0913,0924,0.8255724521299578
0334,1633,0.8255671817158902
2411,0431,0.8254895891907598
2012,1651,0.8254403459072762
1223,0624,0.8254361416780819
0832,0432,0.8254021610594401
0332,0312,0.8253947094505544
0611,1651,0.8253806150262083
1024,1013,0.8253642439755645
1531,1522,0.8253536867546228
0322,1014,0.825349382104806
1235,0825,0.8253409151617576
1414,1014,0.825257656045023
0533,1523,0.8252078049816784
1622,1834,0.8251889767159221
0411,0233,0.8251637639813124
1224,0321,0.8251376090256818
0411,0112,0.8251251936226913
1834,2223,0.8250834186362955
1924,1233,0.8250625987587946
0713,0932,0.8250578593738966
1215,1421,0.8250109223423046
1923,0821,0.8250090044174778
1423,1132,0.8250062136176799
2522,0712,0.8249876315801675
0121,0933,0.8249620343724179
0812,0915,0.8249408532740182
0911,2532,0.8249245927559913
1222,2511,0.824847672696282
2515,0821,0.8247695831975113
2524,1124,0.8246945644743626
0714,1655,0.8246667065936691
0922,2013,0.8246315561166979
0413,0214,0.8246179003139112
2533,1613,0.8245812658788712
0832,0921,0.8245803034907077
0733,0311,0.8245781579973401
1233,1125,0.8245459619017712
0924,1433,0.8245433492556983
0234,1113,0.8244493575883993
1212,0724,0.8243421525540529
0222,0412,0.8243247620929062
1911,0513,0.8242734599469226
0822,2423,0.8242556102692583
2212,1424,0.8242506924607603
0221,1523,0.8242446576574736
0714,0222,0.8242384977379713
0912,1655,0.8242224571566752
1712,1824,0.8241629480122881
0813,2512,0.8241495950507713
0322,1411,0.824149210018673
0923,1921,0.8241408661701429
1125,0935,0.8241295016138116
2212,1631,0.8241226967787016
1522,1221,0.8241182172359328
2514,2411,0.8241084542508618
0232,1124,0.8240954920947527
0711,0725,0.8240923623218289
0731,1713,0.8240775758835419
1821,1533,0.8240743304804374
0221,1214,0.8240742840207246
0812,1933,0.8240700758666277
1124,1922,0.8240567765692973
1822,1924,0.8240537692011126
1422,0932,0.8240486084475127
0924,1531,0.8240400316788548
0411,0833,0.8239537833538304
1532,0123,0.8238934896562455
1513,1654,0.823861037165043
0612,2515,0.8238596172799534
1914,0914,0.8238205359421221
0434,1922,0.8237949209027723
1934,1922,0.8237896138921914
0714,0434,0.823767758745967
0612,0621,0.8237244325790996
0513,2433,0.8237230695301376
1711,1621,0.8235478388341507
2232,2515,0.8235047285396694
0823,2024,0.8235033239748741
0733,0414,0.8234751214895917
0913,1033,0.8233778393076115
1652,0812,0.823374105699859
1513,2233,0.8233563662696619
0714,1132,0.8232649977459554
0911,1222,0.8232642192470485
2232,0725,0.8232473936878286
1921,1833,0.8232125720094788
1915,1813,0.8231282994193746
1634,1713,0.8231137352497484
0914,0832,0.8230813192115484
0724,2524,0.8230225516371817
1824,1653,0.8230162193090582
1712,0224,0.8230084765104152
0414,1911,0.8230026089944825
2212,0433,0.8229986738234416
0121,0131,0.8229695067957232
1712,0234,0.8229294146894799
0921,2431,0.8229241059136783
0225,0624,0.8229096403869988
1931,1655,0.8229017866377806
2033,0231,0.8228501167276956
1132,2033,0.8228234420993663
1912,0114,0.8227766766523136
1622,0932,0.8227584978653929
0531,1935,0.8227394571684
2032,0622,0.8227058047354195
1023,0533,0.8226961090066672
1912,0121,0.8226837395296454
1432,0733,0.8226191194623051
1812,1012,0.8226144812613169
0332,0314,0.8225766989745738
0825,1211,0.8225507868818127
1632,0132,0.8225288860697204
1113,1513,0.8225049514805779
1523,1813,0.8224992869798916
0324,1724,0.8224528022595617
1655,2013,0.8224494593376516
2233,0222,0.8224380222138743
0732,0813,0.8224298636611272
0223,0811,0.8224209577790319
0532,1831,0.8223921325294204
0334,1712,0.822345092241371
2011,0412,0.8223430285220615
1911,1214,0.822339658837937
1724,1832,0.8223350785032206
1654,2213,0.8223266330619425
1925,1214,0.8222270266825739
1411,0634,0.822221510342596
1824,2234,0.822210086323816
0622,2522,0.8221889612675356
0235,0413,0.8220556680259692
2234,1115,0.8220496423972374
1134,0711,0.8220218513832491
2223,1432,0.8220097795167102
1221,2514,0.8220088242959341
2024,1212,0.822006115120303
1134,2212,0.8219892718280506
1214,1812,0.8219560315112339
0734,1724,0.8219281256695923
0134,1214,0.8218593131369265
1613,2033,0.821843351136544
0624,1712,0.8218080450812258
0224,2524,0.8217636333067084
1932,0512,0.8217602555751998
0314,1711,0.8217511345550752
2512,0822,0.8217476550191299
0715,2532,0.8216890431247225
1621,0622,0.821679225518569
2513,1132,0.8216777889432751
2533,1523,0.8216450792165313
1412,0924,0.8216442111215885
0814,1512,0.8216418323406635
1613,1911,0.8216163816024032
1924,1124,0.8215482722486414
0431,1422,0.8215335508043426
2234,0733,0.8215045821310466
1934,0922,0.8214375912490857
0831,1523,0.8214031403466946
0824,1523,0.8213670722024754
0324,1614,0.8213357569676747
0234,1832,0.8213332993932442
2031,0914,0.8213309977191999
1531,1413,0.8212753726688146
2213,1232,0.8212684484897587
0313,0433,0.8212480764243983
0923,1533,0.8212349395522519
0614,0314,0.8212088299865794
1911,0225,0.8211999519279481
2534,2512,0.8211985518442654
2514,0935,0.8210391219114795
1413,0211,0.8210203033554008
0533,1931,0.821015036310182
1235,1434,0.8209131060857042
0621,1831,0.8209127225296676
1034,2213,0.8208918585295979
0932,1923,0.820860852599462
0935,1731,0.8208032544887077
0613,0925,0.8207937915215623
0113,1935,0.820780124559039
0724,1432,0.8207500535353819
2431,2212,0.820726899772305
1034,1914,0.8207067570259954
0311,1913,0.8206902579886427
0935,0123,0.8206740322153261
2234,0235,0.8206208604293637
0423,1711,0.8205984198314595
0313,2032,0.8205840879983513
0211,0821,0.8205806153868422
1814,1434,0.8205349031254655
0323,0224,0.8205141059576799
1512,0124,0.8205136171120114
0512,0213,0.8204946828492907
0815,0924,0.8204106043738275
1212,0434,0.8203987465474143
1113,0314,0.8203934629406318
1215,1233,0.8203712538419925
2522,0913,0.8203380350170869
0524,2411,0.820326276969605
0814,1235,0.8202695515140642
0334,1924,0.8202483142634627
2525,1412,0.8202430611227316
1931,1115,0.8202311651981123
